"","Adipose Tissue","Adrenal Gland","Blood Vessel","Bladder","Brain","Breast","Blood","Skin","Cervix Uteri","Colon","Esophagus","Fallopian Tube","Heart","Kidney","Liver","Lung","Salivary Gland","Muscle","Nerve","Ovary","Pancreas","Pituitary","Prostate","Small Intestine","Spleen","Stomach","Testis","Thyroid","Uterus","Vagina"
"NFS1",1.25330086863798e-62,5.65391282244923e-69,2.85511917375467e-79,0.00422516769238491,2.29167562919515e-31,0.000350475259424508,3.50702059808104e-88,1.26887474245029e-62,0.193652614664051,1.37057987129293e-05,8.45117228002669e-05,0.263272930663531,7.46168917822534e-96,0.0389256536441657,0.611590406414624,1.91822642370188e-81,3.31052684006576e-06,1.47201316335691e-53,2.95116512799763e-62,1.26433811446148e-30,2.1973554939136e-238,3.6518430193668e-51,0.015837668949175,6.97685895385696e-10,0.510140897633466,9.80450369194042e-24,7.21012740183057e-167,2.76144689876847e-26,1.56695580359669e-07,0.101286324831485
"NGDN",7.30680219334247e-73,4.69603360318804e-50,3.64102586510227e-168,0.00346887227192821,2.47861632790503e-160,5.84240480417425e-45,2.46016648110039e-99,7.44993183182186e-116,0.00207302895856307,0.928177220756175,7.13846537789672e-05,0.00122271548021794,0,4.84963737530041e-09,3.36197924043782e-99,1.26973826382726e-29,3.99985175061384e-12,3.51096944793984e-57,7.1279949631347e-254,2.6873389670492e-60,2.73868136477943e-292,0.372084772792003,4.42831813230215e-11,0.371781315016866,4.80339895545766e-25,1.58618966470703e-28,2.03224866996699e-105,5.18151073496113e-161,7.60872547844996e-45,1.50972659154375e-16
"NHP2",0.0334956718068237,1.85411055489874e-17,5.70274602925216e-42,0.226352755232986,5.92171891060958e-127,3.5393502501029e-14,1.31275547334992e-15,1.96665849085499e-239,0.0125221602849881,3.78619220909503e-16,4.09349803477682e-73,0.104119467345955,9.31477843262522e-256,4.15461219107034e-06,8.72087552446276e-64,2.34964385470733e-06,0.00476224964844278,4.59562988855557e-143,1.0629986819443e-60,2.13510130580068e-38,5.43533613620128e-155,1.33720740927996e-09,0.272845636770701,1.40253377647653e-27,8.66033132258555e-16,4.41607332218521e-22,5.51202202945185e-14,2.78154572137935e-06,9.86913834174297e-17,8.719900484117e-24
"NIP7",9.44106506460323e-46,0.000225455813161176,1.4524560128935e-13,0.883759282328367,0,7.72609544951029e-09,0.246138535064875,4.21214599483477e-106,0.544507340720612,0.00120249285652882,4.15884258255606e-22,0.06986584241377,0,1.47910077005128e-08,7.83891801611695e-28,0.000824270835074751,0.276480263828229,1.01026999682794e-227,0.0028158937506932,0.0200020808889799,2.79440610112274e-148,1.67241449007475e-40,0.0939749494584345,0.358898100968903,3.04422897281688e-22,1.41572556202675e-12,2.06422622461006e-131,2.7273419927072e-15,1.67350328091679e-05,0.000194215193157472
"NKAP",1.160546201063e-52,2.37773258935848e-05,2.3839968565045e-197,0.00572640852541207,0,4.95446700841191e-27,1.21019396900662e-06,3.23478579955805e-32,0.00553034030015959,0.0344808229741121,1.06809011641912e-06,0.00200258403894731,0,2.6941285864511e-07,7.30342721215562e-67,1.37858198429236e-55,2.07147011056322e-05,1.20841913857921e-94,7.66515902577545e-116,4.14886680400951e-42,1.29370185358893e-216,3.56943770987805e-37,0.000535723959242792,0.00637323477988014,7.91795780618001e-11,6.01457455979099e-29,6.8481841243735e-16,5.7108466638235e-56,3.45058678973804e-41,2.4578500165492e-10
"NLE1",7.33931529634236e-27,1.22298673431836e-21,1.66381751908072e-05,0.0260513886407356,2.25114141405346e-05,5.80541872884808e-20,1.82567500660499e-17,2.55453164609952e-118,0.00893497815055902,2.19145518188989e-47,3.19732777717451e-06,0.00381266687376487,0,9.3661171373165e-14,2.98086817974689e-60,7.58571752254575e-05,5.40801945147722e-06,3.30355636697349e-147,1.38638637859569e-92,8.87861641913867e-51,1.34149387039011e-19,5.91989979248231e-40,7.69257154775341e-08,1.23634807948527e-08,0.00756231448033011,1.71308377683213e-07,1.22340052947963e-29,0.0705590559296788,4.14030172726839e-25,5.27492594406393e-07
"NOC4L",0.00209434686938417,2.87264020630954e-34,8.8502334833881e-29,0.239790330101189,2.13738529552415e-317,5.30458704746532e-19,4.83302840516464e-38,1.03383600153241e-65,0.00671472525350151,1.10657964110553e-40,2.0220078517277e-14,0.0137434258703092,0,5.18149804439402e-05,4.49218147245497e-67,9.45632720273381e-09,9.84552909914828e-08,2.45219366180381e-49,3.54110093455102e-110,1.12350523098402e-34,2.34532374010735e-154,4.43181231346897e-11,2.13272917934748e-16,0.000250202074369755,2.42073593471225e-28,8.01588099977866e-19,1.05984390060011e-134,4.60980215345217e-89,1.65361850718687e-25,0.000180853005614454
"NOL10",7.56795410097978e-62,1.26540880558298e-13,6.15834220041772e-26,0.134984415923779,0,7.13126996092356e-27,1.94630749792854e-29,1.75384422536329e-153,0.0375607178032775,0.370775649582011,6.05710896450125e-07,0.959794491325145,7.85173272099185e-277,1.8753463864661e-08,5.54943517059991e-41,9.24601206186192e-07,0.00312251240960968,1.37126540634018e-16,2.13616756428217e-82,8.79066178750482e-12,7.77822094025567e-83,1.9788539518439e-08,4.31486940482822e-08,6.66978377689403e-18,0.59351649828847,2.9745497540448e-07,5.09501269781637e-94,1.50386036748371e-53,1.86570461032661e-19,4.43329956976088e-15
"NOL6",0.151080188686859,4.26339631033603e-07,1.28236311231123e-52,0.135490015507063,1.50745222861595e-242,1.15661368960327e-07,9.1274028440311e-81,1.61912964732595e-197,0.00471527236973194,2.06504331216932e-28,1.01534167472198e-06,0.0333490188193359,1.6738715829476e-297,2.42801879839112e-11,2.29406505367631e-35,2.31041662528544e-28,0.0109160023764795,4.95889307561848e-24,6.44938834168054e-73,1.00858487073481e-19,1.44481046949374e-88,2.01519637144546e-32,1.09371597727606e-20,1.61369602349395e-05,4.27137988181877e-24,4.85805022414379e-28,3.28216540936455e-123,5.23523291212732e-57,8.15499585950322e-28,3.13423219032364e-13
"NOL7",0.69191429086796,0.0289818486230591,1.51983496173378e-268,0.0539042828378834,3.82103675059526e-07,9.5896972639174e-06,6.66381028033197e-43,0.0013636298108437,0.00142615700364382,0.000147810511390837,1.08323958859457e-18,0.00411599214068749,2.10846430507122e-309,0.796113620453371,4.64468741796895e-100,0.756032397713396,8.23306434607434e-05,0,1.24226694504183e-120,7.33974858199113e-30,9.92519546909145e-148,1.03909666179118e-21,2.63826233667401e-17,1.8578400924956e-05,0.266328641925016,7.66369796117195e-24,1.74524245982105e-06,1.95286146592548e-88,1.50962981523965e-25,0.000522215148074449
"NOL9",0.429885273609869,1.52565836543689e-05,3.63175845159943e-12,0.0138788758992269,5.93894979971719e-70,0.0615808114198074,1.1566792798054e-82,2.04109330955883e-173,0.00170280617459799,1.78535513329734e-16,7.58584586625867e-35,0.00135859313612582,0,3.07591595155682e-10,3.23657022216148e-78,0.125557986944769,4.78417488052392e-16,6.46121030136985e-38,1.01514678586763e-122,1.45444960492768e-41,9.32209560953064e-89,1.85062584569232e-09,9.21211558560241e-19,0.000100850236111297,5.16135086158506e-79,3.28997183714528e-08,5.9051258369366e-51,1.84804796097969e-31,5.17805193733217e-44,1.67928696904741e-06
"NOM1",3.04323002312848e-61,7.2668347635575e-18,5.40978166845489e-16,2.98708605826145e-05,0,1.1161536241226e-20,9.43730780139553e-35,8.78293171925671e-243,0.000597221317640133,1.99554454086554e-13,2.89885431732812e-39,0.000694566353052135,0,4.3484645499799e-12,8.97903047061785e-81,8.18777575320369e-31,0.0147455167246731,1.83409352944945e-68,3.45851432999873e-124,4.96437464634391e-43,6.89808076341239e-106,4.09548077575254e-16,0.000271210700783103,0.659468463226178,1.604211834438e-15,1.11925063908763e-16,1.9210080327441e-77,2.62920697049896e-47,3.48162707250199e-37,6.74969495387547e-21
"NOP14",2.79500525760312e-47,0.00112970639220479,0.0144724840622059,0.000237324317919503,2.08100492221539e-313,4.14353289572542e-28,0.424084081804898,2.7419516795756e-261,0.02622425697311,1.0112214716643e-09,0.118118227675484,0.219720971428995,9.22618187043944e-319,1.25895180917114e-13,1.69044100919987e-35,1.43151945624753e-06,0.00926605676579726,9.70408844662788e-31,1.33641755740143e-38,1.0839104188244e-42,3.97925324026997e-40,4.12669466710374e-12,0.454764388610478,0.000129438292978302,4.5944592543891e-11,3.26895973727048e-11,1.42085190283474e-85,3.24986436308336e-62,2.23357626223467e-12,1.43801639618602e-07
"NOP16",2.36559310489647e-20,0.000129021887469107,9.84028901984615e-09,0.492212784377802,0,0.00426285365194636,8.75722513099791e-05,2.38191897207892e-164,0.952041582267128,0.0666602770724453,3.57580749459785e-58,0.207164100901602,1.65368079784491e-71,3.60160209318829e-11,2.00959006858277e-07,0.0569693447195601,1.25927040680835e-09,3.33725675566797e-53,1.94295050923071e-06,0.0137643538185485,2.8189009507003e-201,1.48417001503354e-28,0.142498576697273,3.87600117505338e-07,0.0716504817481512,9.58162335367095e-06,6.04818868968249e-05,2.23236302796797e-21,0.00300548768471506,5.19635785687603e-05
"NOP2",1.43400763120963e-19,1.97523795654369e-19,3.17316996349322e-48,0.673678580159145,0,0.0380356055815755,0.232177113650646,1.97083180976896e-58,0.353769260211342,5.70953345845747e-05,0.0024388810414808,0.0299404223002594,2.45028970637904e-305,1.03041723091349e-09,4.94021810485117e-25,1.66037558201294e-20,1.82897020240691e-05,0.542305594001143,2.54494268941476e-17,0.00028221319165144,1.467238202068e-155,4.31097532910298e-08,8.75167643799747e-15,0.0061172967244585,3.37246559611028e-45,2.32885068022887e-12,4.22163412904939e-117,5.75098098985024e-74,1.4741450538273e-15,2.42968223709902e-05
"NOP56",1.23173355991604e-13,5.48158326351875e-35,1.26823041369876e-06,0.290230293552639,4.44096622120946e-46,0.000669813983734153,0.464241791074007,3.23487535642402e-65,0.0178070502870105,0.290864912126933,6.82584926775577e-05,0.0026315270731756,0,7.96258239811261e-11,6.22691888374497e-52,9.49605980323892e-05,3.41729239674487e-17,1.1523784700756e-155,9.92380913501769e-79,5.5734912965704e-33,5.73168660940888e-93,3.03917525288395e-27,8.01101143764833e-14,0.00772244431008374,5.26954571529163e-51,3.15155513809145e-17,2.65461515339832e-17,9.80383908369494e-47,2.63180636247788e-28,2.80016865715415e-10
"NOP9",0.0669008013056037,0.0202499637844143,0.374808447191848,0.017920585448354,6.36333347886607e-242,0.00156591897737199,1.78595452300911e-15,1.48860639857451e-124,0.0688773533400177,0.22251768517781,6.04867862146037e-67,1.70667178127025e-05,1.63494005712481e-264,4.19256613090667e-12,2.70142685165307e-65,7.26480457925347e-15,0.942072939884268,2.32653480820549e-54,1.93494642499167e-90,5.5742849914767e-37,9.61515330432267e-151,4.56756750322319e-29,0.26666526825706,5.17326268137887e-05,3.60015674079475e-43,6.36941709541696e-14,9.82467063977122e-11,2.97797383167393e-33,3.33065486613881e-22,0.0217618870426314
"NPAT",4.17956464729822e-48,4.95708600285426e-42,9.420737794001e-24,0.00124454051835128,7.15965683088297e-211,3.14507258541041e-30,3.89165959984163e-06,4.51135707887561e-155,0.000148210044363074,1.74822129160217e-14,1.05061808731841e-43,0.00311611902411266,0,2.58977137376767e-10,5.88905459940983e-209,1.02749670945704e-59,0.216906320113589,0,1.32234253590314e-114,3.96925340465363e-43,1.21583747128101e-258,0.762526401183308,1.73285697599065e-05,7.66462097199245e-05,1.4790263143503e-38,8.69170257135531e-53,5.00011359317288e-66,5.95496420287765e-125,2.32846850109662e-31,3.86628901264656e-13
"NPLOC4",0.40364799455478,0.00946879548527712,2.00359775414855e-225,0.146695502703169,0,0.0139395729618055,7.80355086425657e-61,3.26418614426095e-53,0.582082976915227,5.18664481437119e-19,2.7462897518511e-28,0.109233171205555,3.25825545847608e-201,5.54189166112344e-05,3.00285237632671e-51,1.09752364840705e-91,4.10689310222887e-07,4.33983980935376e-97,3.65150861732955e-69,1.34349996929953e-07,6.98289289305483e-159,0.0060670211858338,6.82908182141161e-07,2.13830427771086e-06,1.98513719617199e-33,6.87709505871919e-27,2.72253138533925e-112,2.53132363488303e-12,2.37667645870345e-15,0.266659209268638
"NRF1",0.920255317405482,6.38385882228289e-141,3.4041357703074e-103,0.000195916647534177,5.17410783531353e-13,2.43403888002899e-10,1.17814110952222e-51,8.63242264197751e-05,0.000237263882665484,0.846187256022566,2.56080888845525e-08,0.00195142334973248,4.16640753239953e-266,4.29743966507275e-07,3.10014983775133e-236,1.27832488977336e-58,6.63265350769043e-13,8.23771938535357e-80,2.62549851893475e-202,1.26322801542376e-57,5.80837118633798e-247,2.21451114499943e-21,2.80567790324393e-19,0.57442629189036,4.4110708259769e-52,2.70484593650968e-51,0.71005766347385,4.16436877263799e-162,4.63428942498797e-41,6.93459082222633e-12
"NSA2",8.05207040242443e-95,0.00220528591376953,1.0701104563973e-166,8.64161904081027e-05,0,4.76498496376829e-44,9.16511010374855e-07,2.99704082318882e-19,0.00125631687468012,4.81291876899452e-28,1.41981499411805e-18,0.0455257340390155,0,1.67377259627946e-06,4.08211011913088e-117,0.00847970077717214,0.199720538528093,2.10741044278631e-65,5.15238621608655e-57,6.74142112178684e-47,4.36958922713889e-76,0.454027100870832,2.98897911711211e-06,0.055914338175599,0.000183008364419721,0.563385836819606,0.124203025896639,1.49039576851465e-05,4.73452616688791e-34,9.22926303987486e-18
"NSF",2.78639158181408e-228,1.57401436275982e-33,1.86960318199252e-227,9.30302874797666e-06,5.68514718699746e-271,1.53662648911659e-150,2.18136576659034e-295,1.42804745165245e-24,0.00993605124686336,1.14313720556455e-154,3.66065339335216e-202,0.000180849055660698,0,2.78562222012827e-29,6.51201457620053e-281,2.64624605314886e-130,2.06081965640386e-49,2.97180939335279e-59,1.10658804292179e-115,7.43327445845083e-184,2.72985429775729e-294,7.94351140248446e-58,1.23978323649911e-50,1.34320076434858e-73,1.23195618789389e-61,5.44738287069519e-160,0.136953064669997,5.01524112230679e-115,9.80685129558103e-65,1.1608628471064e-49
"NSL1",4.29395343780976e-24,0.000114011916639772,6.0359685570472e-160,0.0321622612078624,5.32503892446776e-40,8.29408730123138e-11,0.830617138339212,9.92920782072085e-08,0.0073818169209561,1.05348850650758e-11,7.07659352699377e-80,0.00265464672666172,5.4896920542019e-263,3.11591126505457e-10,8.00766855122865e-74,0.00538291027525258,1.37417589611589e-07,1.81556575579254e-317,9.94521509152546e-112,3.2891149450778e-18,1.55511168947512e-307,9.17155691125402e-19,7.27884866135467e-07,0.672598763170133,7.17968248727129e-60,1.54285837389324e-51,1.89858379681303e-41,1.49471477676362e-30,3.6527226286089e-39,0.0281592908030561
"NSMCE1",0.0234322520833881,2.63217819655144e-32,2.69401555917514e-239,0.00668736897903012,0,0.00176917608198231,1.72383711518328e-20,1.38718822785831e-09,0.00334627737655649,0.000497731837647073,5.35095869724964e-62,0.0489003866239088,0,0.028402480590816,3.63011881446079e-86,6.83929936183833e-32,1.66482872593361e-22,0,2.82972777426418e-62,1.42422266098851e-29,2.7112934365061e-144,0.180688096903642,2.14773311942582e-37,5.24321830893507e-12,1.52596337461602e-25,0.00481299269229057,8.70319046126265e-104,1.63174396914673e-57,5.14317058547671e-16,0.0681682384794395
"NSMCE4A",4.82683630852092e-66,9.71362033960932e-62,1.77777033675646e-130,1.79671966032113e-07,0,3.07118789553979e-63,1.14781907527922e-96,0.294358516026374,1.26931539286114e-05,4.89669640067993e-96,9.852186285815e-106,0.0146034954894548,0,3.07405764363693e-11,4.98272412428793e-106,1.48864689240277e-34,8.99607707574503e-15,4.65681998204996e-274,1.63441365866763e-133,1.82690557657384e-38,9.68555084662115e-84,2.15497897707568e-38,8.45645903763607e-41,1.75756675942458e-21,1.3737531172188e-41,4.21183239449421e-14,1.3674102793495e-202,5.87541928394279e-164,2.07657472385991e-32,9.65763083677292e-23
"NUBP1",1.13855163918061e-42,4.7727986136522e-49,1.79040552967042e-232,9.2494341034086e-06,0,9.35530933471721e-27,0.00315213913684416,3.14502216487515e-44,0.0122384610511685,2.2310495951941e-23,2.29352927352643e-16,0.0019684770370482,1.09800641383166e-07,0.00377115229022326,1.2785649537869e-49,6.51931705818459e-22,0.0343403430277603,1.73656281478441e-40,1.11123219081703e-26,4.00280194587945e-40,2.60863300817364e-86,2.06298845401713e-09,8.35256024564773e-07,0.0623209406299592,2.92623700162703e-50,2.15041477216132e-06,2.99260710057504e-21,7.63363558558684e-112,8.44105319568108e-27,0.153551843138112
"NUDC",9.63730137771479e-28,4.01778062836272e-36,2.79059134360432e-141,0.238242083778417,0.904146341423764,0.00750842740503934,1.91360095064655e-85,0.00157488766375836,0.0282500831740193,3.58563089199333e-07,0.233084376913297,0.0831045658790011,1.27262035143544e-150,1.7818678423444e-08,5.78203773835838e-21,0.000220457003095296,5.91890530192153e-40,2.20168189262508e-62,3.33838431571797e-110,7.62501360506904e-11,1.52590141123641e-213,1.11302173862753e-12,3.81878760390573e-12,1.30360402052963e-23,0.00253346100910841,0.00192430757995042,1.05522064421291e-122,1.02456143313687e-21,7.9809823342178e-23,0.561346248340435
"NUDT21",4.2960539931852e-11,1.34830979896877e-12,4.9925512431633e-59,1.20587449798432e-05,7.0920777680632e-08,3.74466605415275e-14,0.000109694864891119,5.6749951369435e-26,3.88908273918051e-05,0.0300588807846719,0.0390703348963845,0.00101102616544429,0,1.95523087484627e-07,2.29644974489261e-192,0.926220435643327,8.47186342801581e-08,0,7.66900959381643e-126,5.76073046134592e-58,6.01330545387169e-254,5.26352949085052e-11,0.251894812263541,1.39143956343571e-06,1.27317278927407e-07,5.30951029303949e-43,1.03009833987196e-79,2.15924475771732e-57,5.44674038750777e-39,1.86404359258005e-16
"NUP107",3.75734953099722e-112,6.09507612923525e-31,7.70778558404882e-66,0.00182635252590367,0,1.85273225185903e-60,0.0144609400727951,5.44507477982798e-82,4.26152260031504e-05,0.291747458359595,0.000143928846555397,0.000533860299346727,0,3.42711579645596e-12,5.7297636875792e-110,2.71810565737444e-26,0.0130972730026029,2.26434361822271e-290,2.26831855857945e-106,1.29374665062046e-46,2.34167409167459e-207,7.1846737084006e-34,0.607814299462708,2.76530255716927e-05,1.30575612663825e-39,2.40967444915677e-32,1.36712310517883e-130,3.18289791343583e-19,1.91539933566229e-37,2.12224062550864e-09
"NUP133",4.34653822171329e-31,1.93934045544838e-12,1.27362194720653e-100,9.36107686063757e-07,3.81722653943021e-62,1.93434410483759e-29,4.55427127655606e-59,2.40625698203005e-204,0.00171887748069436,0.021101638331412,0.656847871270783,0.00107987278732074,7.34956681308959e-247,1.63066305721512e-12,4.95433987754398e-193,0.000440604214258904,3.87840306874029e-06,9.30237853512453e-78,3.56085970540566e-206,6.07763922835358e-51,1.77754950385028e-207,0.000353817393568955,0.0135068125771604,4.00451837644575e-06,6.01033862447074e-08,8.33842332999285e-35,7.30783889306142e-29,2.51407908244503e-53,9.10136076894116e-48,9.65784779081396e-11
"NUP155",0.0117758195742139,7.69905997916799e-61,9.82175625925997e-13,0.299040921418564,1.68832112496871e-319,2.23792191589196e-09,0.0329122759326351,2.09209359043491e-142,0.0179438149343429,2.4311372998269e-65,2.04503487669706e-31,0.170033309129462,0,3.12651021273917e-20,6.95910380212983e-177,9.08086142573346e-06,3.13036686340272e-10,0,1.04867469137847e-88,2.48469742890952e-22,0,8.09194534004739e-64,1.07595656694451e-11,5.90798256112926e-15,0.0266745589852519,1.43573013649482e-75,8.3548038020834e-110,0.115656889511659,4.09698291241653e-24,4.01226789953301e-05
"NUP214",3.72836910439726e-07,5.32988823881743e-123,3.81607528723556e-09,0.000467144432789378,0,1.56645244494132e-12,2.80481631078368e-12,9.12328458571222e-22,0.0318795805876343,1.91342578024505e-23,0.0323559619453048,0.00813133671608896,0,0.530619127810178,2.78609684949578e-176,0.217572716348194,4.64800618010429e-07,4.84052784706586e-169,4.28964147084759e-90,9.76337352183135e-26,2.17987868925883e-183,0.00153631420316505,0.177652516092191,0.00387558232462443,8.09466347795649e-38,4.05899827987377e-48,2.4469076102017e-131,5.44951987140664e-89,3.6179961934026e-25,5.87457335168128e-06
"NUP85",5.93480554127992e-56,4.0046856705399e-162,2.41741704122217e-15,0.266133891125109,5.92746192252295e-32,8.54448510362428e-36,4.09201851274777e-35,1.85536945032753e-61,0.000686151204109459,0.43818176484694,0.00282325879085633,0.0031105630755341,0,9.46250724516295e-07,2.03124704718488e-87,1.96904746740434e-99,0.000402769861167416,0,8.99351979405423e-170,1.18858759947029e-34,1.25989919465213e-106,2.57163045580677e-16,1.78968100700827e-17,0.00104131237371636,6.85118421912072e-41,4.57910805477257e-28,5.58305593901571e-110,7.95208530405728e-70,1.07425479633569e-21,5.61005433136915e-19
"NUP88",0.000737750751619691,6.92314112957065e-06,8.33352661513022e-75,0.0677706563753321,0,0.0024472585429632,0.82154804629698,6.84887471454515e-25,0.0535522108762599,6.71533716158546e-36,0.000345468698935651,0.110874241257059,0,3.37605633310042e-09,2.86511507372941e-19,4.77490421849175e-06,0.233832711095177,2.7294360021367e-41,1.25799049359096e-22,0.212549252901944,5.45540350842076e-189,2.44669716811811e-11,0.456961255900188,0.076040246216705,3.49674410910583e-26,1.19829532525298e-16,6.15954483141199e-124,4.91809112835115e-127,4.6293893330832e-05,2.0103841392813e-05
"NUP93",0.0806605586023026,7.55954074437328e-43,3.04508766941212e-16,0.859174348660399,0,0.0341635558761598,0.00720922915758789,8.12221176581564e-91,0.0171761988737602,4.85010060549503e-33,0.00101118982865259,0.0541980409706631,0,1.58167040848463e-10,3.71814289340384e-172,1.36366922528e-25,5.81690590491427e-20,2.66633348854064e-202,1.74032659015367e-152,4.01292754748529e-07,0,9.89055312556007e-28,0.12585313315536,1.22707187169451e-05,1.1644703086568e-43,1.50421304225978e-49,1.23297650792731e-121,4.78358160710619e-145,1.22242732741079e-14,2.88849425795019e-06
"NUP98",2.36349091578141e-20,2.81115899036891e-101,2.0049703391863e-51,0.00489842779702007,0,5.52395029770547e-17,2.38908524060397e-17,5.60467912255309e-85,0.000673090415265278,3.41513819504767e-14,1.15186546097662e-16,0.00245985059103105,0,2.32136582205072e-15,2.45851295098476e-103,5.32265797162973e-60,2.15292407773102e-06,4.24794400958563e-10,1.62789971314753e-94,2.27027492504097e-46,3.08882018402237e-308,0.357351042559534,2.14915857604449e-07,7.38939240250707e-08,2.47336806250108e-06,8.91931973273808e-31,5.57201288961024e-126,2.28872794338713e-84,5.4899432642846e-30,6.73561006536189e-05
"NVL",7.55898353573444e-13,2.06033075229365e-16,9.3750445068808e-38,0.00289137534039433,5.43450544264109e-47,7.2239760921151e-07,2.90590279041872e-32,2.3953200476184e-269,1.9926628575804e-05,4.97581852045818e-22,6.82125107688653e-15,0.0110804566153648,0,2.40967268719863e-07,2.16987934354662e-153,7.1479057550656e-11,6.1060900102744e-06,0,1.5441527081179e-112,8.03039038670516e-43,1.15244063654971e-160,2.36802189100033e-50,8.21400307361279e-29,0.196713123670387,1.88537943312891e-39,8.86744275607541e-39,0.18396261418057,5.11330842926035e-121,3.39154224802229e-36,1.49908192450688e-22
"OGT",2.26124484421541e-18,3.92761803672235e-42,7.68401935557122e-42,0.14532135202948,1.7812653349168e-201,9.23214297937811e-23,1.43971888350518e-18,5.67794376422019e-06,0.00413202690828245,0.24658128861057,1.91853184839088e-39,0.0426761499856535,0,0.00265635390767557,8.21456866150977e-154,8.6129471646978e-65,0.000110921891784213,2.71354543026171e-243,4.93954389848412e-110,5.164936906626e-41,8.84455231471672e-26,0.00356660471845591,3.18362013830749e-24,3.51195363117401e-12,4.59830193258149e-51,1.22015115329208e-08,1.00379453831379e-92,1.13186179760645e-81,2.63476671737035e-24,2.93901935652636e-13
"OPA1",0.434973800485372,0.0123284844416088,3.16976280741978e-55,0.000162538658987435,1.12945050104451e-08,0.361609785497311,8.53802054881749e-22,1.17739865057613e-40,0.297594637261078,1.92118533397291e-09,1.24511922845605e-11,0.450809808876226,1.5738746426658e-19,5.24855981560663e-15,1.10720884225904e-83,2.9592791525018e-44,0.000810876416701076,5.40801737135844e-26,3.63973963504947e-64,0.0459001274281789,8.23355711320181e-267,0.000770320866707505,1.92634247101467e-05,3.35131387389761e-05,8.49200398438848e-28,7.12427857843186e-24,3.3281935628005e-104,5.14714372860349e-14,3.70991428621675e-17,0.00659548825352885
"ORAOV1",5.0219002656778e-05,2.49126705672227e-07,0.49238103176741,0.000106904905957684,3.19092321730085e-93,1.82873507935095e-07,4.83920568374928e-160,9.36752438092725e-236,0.000513651256527211,2.12901953321985e-15,8.44468571906788e-15,0.0115843852784043,0,3.63415949124877e-08,5.15012319637939e-90,0.0148390946242003,0.0207950993466265,0,2.47033218801648e-109,3.01297815691554e-42,3.85686073444416e-108,2.78161029524066e-35,4.08969120196158e-27,5.95870034651774e-08,2.82008435654081e-52,9.96204097489188e-10,2.91059642250643e-86,1.26177332298842e-155,1.30832608398689e-36,9.10508069588038e-24
"ORC3",0.000778096092023931,4.1384907245176e-38,5.3300929245447e-10,0.00257324669974148,0.42320599965623,1.65262184411583e-11,8.69823523786928e-17,6.47688594897554e-07,0.00770614224393803,5.60633891134892e-40,3.4368035917917e-125,0.0108272956110949,6.24237461157866e-179,2.94599347327416e-10,2.48377211815565e-130,0.0239063157751808,5.81351840560772e-15,1.33384451150654e-07,2.33671515909528e-173,2.91048295736767e-52,4.88752359511437e-227,7.77377457452446e-39,0.000178602826808613,1.64282667109361e-16,0.00461727154929627,4.19036722699465e-67,1.66002111038684e-143,8.30612513584058e-30,6.14986449503339e-33,0.439187560944997
"ORC6",4.35906812900435e-216,7.46986692441044e-73,1.02815843880553e-257,0.000604250699191448,0.0446597599423224,2.7160221904208e-134,2.17720640894468e-22,1.33844256592275e-11,0.0106748288210603,1.37469147360349e-25,0.0355354520931117,0.00244713520696409,1.35584085322791e-147,6.10152598883076e-19,6.58497714622186e-81,2.50884765417338e-21,9.90107881206088e-25,0,1.74029628888317e-131,2.45556021382142e-14,0,1.5720521685844e-58,2.30993056110192e-48,0.0233500334702009,1.86759965801601e-30,1.00007891937631e-26,2.13920960970881e-175,5.47441925157224e-193,4.30168792432241e-37,0.0579043915831283
"OSGEP",4.51816695001445e-57,1.73695127542215e-33,0.400107278706289,0.0989857650031315,3.54748979832264e-18,0.235370981244654,1.71678109880734e-57,5.39428645080468e-108,0.00213425616861108,0.000124761787887957,2.78269315330637e-52,0.0391978980596584,0,1.07947394810103e-05,1.03208832308203e-145,3.18215036570558e-14,2.16482648227169e-16,0,5.4637566403879e-103,4.02434127033754e-32,6.54163594827381e-216,6.27283656773567e-70,1.06758274946731e-22,1.20132126207188e-07,2.69088865716013e-43,1.59566343805832e-43,1.31629986207286e-48,4.49837369555489e-132,2.7675708829133e-19,7.60089469374181e-07
"PABPN1",3.99812559965067e-33,0.767298182200568,2.11806207965223e-13,0.264714904482734,0.212033309405525,0.340589613314055,2.29539519131476e-117,1.79716758878994e-56,0.015383131108191,5.57008966850103e-17,0.0315384718388909,0.0231204397886845,0,0.0274887103230136,6.25328856846741e-86,2.97158743279812e-20,2.24891207133838e-14,0,3.45515131977463e-110,6.31334125613452e-29,8.71801401574028e-215,1.13007072148847e-62,2.97831591644427e-38,1.45114822015733e-07,3.23324497390153e-33,1.68831078557171e-14,3.20517032879606e-119,1.33995288662817e-159,2.56788473963104e-30,1.97890522363229e-07
"PAFAH1B1",3.46780059341862e-59,1.95784178392042e-83,6.29535500465179e-267,0.895744101687895,2.65043920191602e-34,1.26622568519467e-26,1.90111000294435e-161,1.65043831378905e-30,0.00291368925246748,0.0187539925088189,2.53633467544394e-07,0.142790524024787,0,5.63589640831887e-17,0,1.86183839790476e-35,2.23364490910542e-32,0.0739862886653256,3.9914882836231e-114,6.94780003158015e-06,0,0.834008932870826,6.17182930911401e-18,4.08503678273438e-16,8.86758482084555e-46,4.82187071763986e-47,8.79431942026422e-108,4.10634914274769e-36,1.76694179589213e-29,2.00029931603907e-06
